NYISO Hourly Temperatures (Fahrenheit) in Major Cities
Hourly temperature data for major cities
Source: EIA collected from NOAA
Buffalo / Cheektow Temperature (Fahrenheit),Buffalo / Cheektow Temperature Observation Time (Eastern),New York City / JFK Airport Temperature (Fahrenheit),New York City / JFK Airport Temperature Observation Time (Eastern),UTC Timestamp (Interval Ending),Local Timestamp Eastern Time (Interval Beginning),Local Timestamp Eastern Time (Interval Ending),Local Date,Hour Number
37.9,2022-03-11 09:54:00,46.0,2022-03-11 09:51:00,2022-03-11 15:00:00,2022-03-11 09:00:00,2022-03-11 10:00:00,2022-03-11,10
42.1,2022-03-11 10:54:00,48.9,2022-03-11 10:51:00,2022-03-11 16:00:00,2022-03-11 10:00:00,2022-03-11 11:00:00,2022-03-11,11
45.0,2022-03-11 11:54:00,48.9,2022-03-11 11:51:00,2022-03-11 17:00:00,2022-03-11 11:00:00,2022-03-11 12:00:00,2022-03-11,12
46.9,2022-03-11 12:54:00,48.0,2022-03-11 12:51:00,2022-03-11 18:00:00,2022-03-11 12:00:00,2022-03-11 13:00:00,2022-03-11,13
42.1,2022-03-11 13:54:00,48.0,2022-03-11 13:51:00,2022-03-11 19:00:00,2022-03-11 13:00:00,2022-03-11 14:00:00,2022-03-11,14
41.0,2022-03-11 14:54:00,48.0,2022-03-11 14:51:00,2022-03-11 20:00:00,2022-03-11 14:00:00,2022-03-11 15:00:00,2022-03-11,15
41.0,2022-03-11 15:54:00,46.0,2022-03-11 15:51:00,2022-03-11 21:00:00,2022-03-11 15:00:00,2022-03-11 16:00:00,2022-03-11,16
36.0,2022-03-11 16:54:00,45.0,2022-03-11 16:51:00,2022-03-11 22:00:00,2022-03-11 16:00:00,2022-03-11 17:00:00,2022-03-11,17
34.0,2022-03-11 17:54:00,43.0,2022-03-11 17:51:00,2022-03-11 23:00:00,2022-03-11 17:00:00,2022-03-11 18:00:00,2022-03-11,18
33.1,2022-03-11 18:54:00,42.1,2022-03-11 18:51:00,2022-03-12 00:00:00,2022-03-11 18:00:00,2022-03-11 19:00:00,2022-03-11,19
33.1,2022-03-11 19:54:00,43.0,2022-03-11 19:51:00,2022-03-12 01:00:00,2022-03-11 19:00:00,2022-03-11 20:00:00,2022-03-11,20
33.1,2022-03-11 20:54:00,44.1,2022-03-11 20:51:00,2022-03-12 02:00:00,2022-03-11 20:00:00,2022-03-11 21:00:00,2022-03-11,21
32.0,2022-03-11 21:54:00,45.0,2022-03-11 21:51:00,2022-03-12 03:00:00,2022-03-11 21:00:00,2022-03-11 22:00:00,2022-03-11,22
30.0,2022-03-11 22:54:00,45.0,2022-03-11 22:51:00,2022-03-12 04:00:00,2022-03-11 22:00:00,2022-03-11 23:00:00,2022-03-11,23
28.0,2022-03-11 23:54:00,45.0,2022-03-11 23:51:00,2022-03-12 05:00:00,2022-03-11 23:00:00,2022-03-12 00:00:00,2022-03-11,24
28.9,2022-03-12 00:54:00,46.0,2022-03-12 00:51:00,2022-03-12 06:00:00,2022-03-12 00:00:00,2022-03-12 01:00:00,2022-03-12,1
27.0,2022-03-12 01:54:00,44.1,2022-03-12 01:51:00,2022-03-12 07:00:00,2022-03-12 01:00:00,2022-03-12 02:00:00,2022-03-12,2
26.1,2022-03-12 02:54:00,45.0,2022-03-12 02:51:00,2022-03-12 08:00:00,2022-03-12 02:00:00,2022-03-12 03:00:00,2022-03-12,3
26.1,2022-03-12 03:54:00,45.0,2022-03-12 03:51:00,2022-03-12 09:00:00,2022-03-12 03:00:00,2022-03-12 04:00:00,2022-03-12,4
26.1,2022-03-12 04:54:00,45.0,2022-03-12 04:51:00,2022-03-12 10:00:00,2022-03-12 04:00:00,2022-03-12 05:00:00,2022-03-12,5
26.1,2022-03-12 05:54:00,45.0,2022-03-12 05:51:00,2022-03-12 11:00:00,2022-03-12 05:00:00,2022-03-12 06:00:00,2022-03-12,6
24.1,2022-03-12 06:54:00,45.0,2022-03-12 06:51:00,2022-03-12 12:00:00,2022-03-12 06:00:00,2022-03-12 07:00:00,2022-03-12,7
23.0,2022-03-12 07:54:00,45.0,2022-03-12 07:51:00,2022-03-12 13:00:00,2022-03-12 07:00:00,2022-03-12 08:00:00,2022-03-12,8
21.9,2022-03-12 08:54:00,46.0,2022-03-12 08:51:00,2022-03-12 14:00:00,2022-03-12 08:00:00,2022-03-12 09:00:00,2022-03-12,9
23.0,2022-03-12 09:54:00,45.0,2022-03-12 09:51:00,2022-03-12 15:00:00,2022-03-12 09:00:00,2022-03-12 10:00:00,2022-03-12,10
24.1,2022-03-12 10:54:00,36.0,2022-03-12 10:51:00,2022-03-12 16:00:00,2022-03-12 10:00:00,2022-03-12 11:00:00,2022-03-12,11
24.1,2022-03-12 11:54:00,35.1,2022-03-12 11:51:00,2022-03-12 17:00:00,2022-03-12 11:00:00,2022-03-12 12:00:00,2022-03-12,12
24.1,2022-03-12 12:54:00,33.1,2022-03-12 12:51:00,2022-03-12 18:00:00,2022-03-12 12:00:00,2022-03-12 13:00:00,2022-03-12,13
21.9,2022-03-12 13:54:00,32.0,2022-03-12 13:51:00,2022-03-12 19:00:00,2022-03-12 13:00:00,2022-03-12 14:00:00,2022-03-12,14
25.0,2022-03-12 14:54:00,32.0,2022-03-12 14:51:00,2022-03-12 20:00:00,2022-03-12 14:00:00,2022-03-12 15:00:00,2022-03-12,15
23.0,2022-03-12 15:54:00,30.9,2022-03-12 15:51:00,2022-03-12 21:00:00,2022-03-12 15:00:00,2022-03-12 16:00:00,2022-03-12,16
23.0,2022-03-12 16:54:00,27.0,2022-03-12 16:51:00,2022-03-12 22:00:00,2022-03-12 16:00:00,2022-03-12 17:00:00,2022-03-12,17
21.9,2022-03-12 17:54:00,24.1,2022-03-12 17:51:00,2022-03-12 23:00:00,2022-03-12 17:00:00,2022-03-12 18:00:00,2022-03-12,18
19.0,2022-03-12 18:54:00,26.1,2022-03-12 18:51:00,2022-03-13 00:00:00,2022-03-12 18:00:00,2022-03-12 19:00:00,2022-03-12,19
19.0,2022-03-12 19:54:00,27.0,2022-03-12 19:51:00,2022-03-13 01:00:00,2022-03-12 19:00:00,2022-03-12 20:00:00,2022-03-12,20
19.9,2022-03-12 20:54:00,26.1,2022-03-12 20:51:00,2022-03-13 02:00:00,2022-03-12 20:00:00,2022-03-12 21:00:00,2022-03-12,21
19.9,2022-03-12 21:54:00,26.1,2022-03-12 21:51:00,2022-03-13 03:00:00,2022-03-12 21:00:00,2022-03-12 22:00:00,2022-03-12,22
19.9,2022-03-12 22:54:00,25.0,2022-03-12 22:51:00,2022-03-13 04:00:00,2022-03-12 22:00:00,2022-03-12 23:00:00,2022-03-12,23
21.0,2022-03-12 23:54:00,24.1,2022-03-12 23:51:00,2022-03-13 05:00:00,2022-03-12 23:00:00,2022-03-13 00:00:00,2022-03-12,24
19.9,2022-03-13 00:54:00,23.0,2022-03-13 00:51:00,2022-03-13 06:00:00,2022-03-13 00:00:00,2022-03-13 01:00:00,2022-03-13,1
19.0,2022-03-13 01:54:00,23.0,2022-03-13 01:51:00,2022-03-13 07:00:00,2022-03-13 02:00:00,2022-03-13 03:00:00,2022-03-13,3
18.0,2022-03-13 03:54:00,23.0,2022-03-13 03:51:00,2022-03-13 08:00:00,2022-03-13 03:00:00,2022-03-13 04:00:00,2022-03-13,4
17.1,2022-03-13 04:54:00,23.0,2022-03-13 04:51:00,2022-03-13 09:00:00,2022-03-13 04:00:00,2022-03-13 05:00:00,2022-03-13,5
16.0,2022-03-13 05:54:00,23.0,2022-03-13 05:51:00,2022-03-13 10:00:00,2022-03-13 05:00:00,2022-03-13 06:00:00,2022-03-13,6
17.1,2022-03-13 06:54:00,23.0,2022-03-13 06:51:00,2022-03-13 11:00:00,2022-03-13 06:00:00,2022-03-13 07:00:00,2022-03-13,7
19.0,2022-03-13 07:54:00,24.1,2022-03-13 07:51:00,2022-03-13 12:00:00,2022-03-13 07:00:00,2022-03-13 08:00:00,2022-03-13,8
19.9,2022-03-13 08:54:00,26.1,2022-03-13 08:51:00,2022-03-13 13:00:00,2022-03-13 08:00:00,2022-03-13 09:00:00,2022-03-13,9
21.0,2022-03-13 09:54:00,28.0,2022-03-13 09:51:00,2022-03-13 14:00:00,2022-03-13 09:00:00,2022-03-13 10:00:00,2022-03-13,10
23.0,2022-03-13 10:54:00,30.0,2022-03-13 10:51:00,2022-03-13 15:00:00,2022-03-13 10:00:00,2022-03-13 11:00:00,2022-03-13,11
23.0,2022-03-13 11:54:00,32.0,2022-03-13 11:51:00,2022-03-13 16:00:00,2022-03-13 11:00:00,2022-03-13 12:00:00,2022-03-13,12
24.1,2022-03-13 12:54:00,32.0,2022-03-13 12:51:00,2022-03-13 17:00:00,2022-03-13 12:00:00,2022-03-13 13:00:00,2022-03-13,13
26.1,2022-03-13 13:54:00,33.1,2022-03-13 13:51:00,2022-03-13 18:00:00,2022-03-13 13:00:00,2022-03-13 14:00:00,2022-03-13,14
26.1,2022-03-13 14:54:00,34.0,2022-03-13 14:51:00,2022-03-13 19:00:00,2022-03-13 14:00:00,2022-03-13 15:00:00,2022-03-13,15
27.0,2022-03-13 15:54:00,35.1,2022-03-13 15:51:00,2022-03-13 20:00:00,2022-03-13 15:00:00,2022-03-13 16:00:00,2022-03-13,16
27.0,2022-03-13 16:54:00,34.0,2022-03-13 16:51:00,2022-03-13 21:00:00,2022-03-13 16:00:00,2022-03-13 17:00:00,2022-03-13,17
28.0,2022-03-13 17:54:00,34.0,2022-03-13 17:51:00,2022-03-13 22:00:00,2022-03-13 17:00:00,2022-03-13 18:00:00,2022-03-13,18
30.0,2022-03-13 18:54:00,32.0,2022-03-13 18:51:00,2022-03-13 23:00:00,2022-03-13 18:00:00,2022-03-13 19:00:00,2022-03-13,19
30.0,2022-03-13 19:54:00,28.0,2022-03-13 19:51:00,2022-03-14 00:00:00,2022-03-13 19:00:00,2022-03-13 20:00:00,2022-03-13,20
30.9,2022-03-13 20:54:00,30.0,2022-03-13 20:51:00,2022-03-14 01:00:00,2022-03-13 20:00:00,2022-03-13 21:00:00,2022-03-13,21
30.9,2022-03-13 21:54:00,30.9,2022-03-13 21:51:00,2022-03-14 02:00:00,2022-03-13 21:00:00,2022-03-13 22:00:00,2022-03-13,22
30.9,2022-03-13 22:54:00,30.9,2022-03-13 22:51:00,2022-03-14 03:00:00,2022-03-13 22:00:00,2022-03-13 23:00:00,2022-03-13,23
32.0,2022-03-13 23:54:00,32.0,2022-03-13 23:51:00,2022-03-14 04:00:00,2022-03-13 23:00:00,2022-03-14 00:00:00,2022-03-13,24
32.0,2022-03-14 00:54:00,34.0,2022-03-14 00:51:00,2022-03-14 05:00:00,2022-03-14 00:00:00,2022-03-14 01:00:00,2022-03-14,1
32.0,2022-03-14 01:54:00,36.0,2022-03-14 01:51:00,2022-03-14 06:00:00,2022-03-14 01:00:00,2022-03-14 02:00:00,2022-03-14,2
34.0,2022-03-14 02:54:00,36.0,2022-03-14 02:51:00,2022-03-14 07:00:00,2022-03-14 02:00:00,2022-03-14 03:00:00,2022-03-14,3
32.0,2022-03-14 03:54:00,37.0,2022-03-14 03:51:00,2022-03-14 08:00:00,2022-03-14 03:00:00,2022-03-14 04:00:00,2022-03-14,4
28.9,2022-03-14 04:54:00,37.0,2022-03-14 04:51:00,2022-03-14 09:00:00,2022-03-14 04:00:00,2022-03-14 05:00:00,2022-03-14,5
28.0,2022-03-14 05:54:00,37.0,2022-03-14 05:51:00,2022-03-14 10:00:00,2022-03-14 05:00:00,2022-03-14 06:00:00,2022-03-14,6
27.0,2022-03-14 06:54:00,37.0,2022-03-14 06:51:00,2022-03-14 11:00:00,2022-03-14 06:00:00,2022-03-14 07:00:00,2022-03-14,7
28.9,2022-03-14 07:54:00,37.0,2022-03-14 07:51:00,2022-03-14 12:00:00,2022-03-14 07:00:00,2022-03-14 08:00:00,2022-03-14,8
32.0,2022-03-14 08:54:00,41.0,2022-03-14 08:51:00,2022-03-14 13:00:00,2022-03-14 08:00:00,2022-03-14 09:00:00,2022-03-14,9
37.0,2022-03-14 09:54:00,45.0,2022-03-14 09:51:00,2022-03-14 14:00:00,2022-03-14 09:00:00,2022-03-14 10:00:00,2022-03-14,10
41.0,2022-03-14 10:54:00,46.9,2022-03-14 10:51:00,2022-03-14 15:00:00,2022-03-14 10:00:00,2022-03-14 11:00:00,2022-03-14,11
43.0,2022-03-14 11:54:00,51.1,2022-03-14 11:51:00,2022-03-14 16:00:00,2022-03-14 11:00:00,2022-03-14 12:00:00,2022-03-14,12
46.0,2022-03-14 12:54:00,53.1,2022-03-14 12:51:00,2022-03-14 17:00:00,2022-03-14 12:00:00,2022-03-14 13:00:00,2022-03-14,13
46.9,2022-03-14 13:54:00,54.0,2022-03-14 13:51:00,2022-03-14 18:00:00,2022-03-14 13:00:00,2022-03-14 14:00:00,2022-03-14,14
50.0,2022-03-14 14:54:00,52.0,2022-03-14 14:51:00,2022-03-14 19:00:00,2022-03-14 14:00:00,2022-03-14 15:00:00,2022-03-14,15
53.1,2022-03-14 15:54:00,50.0,2022-03-14 15:51:00,2022-03-14 20:00:00,2022-03-14 15:00:00,2022-03-14 16:00:00,2022-03-14,16
53.1,2022-03-14 16:54:00,48.0,2022-03-14 16:51:00,2022-03-14 21:00:00,2022-03-14 16:00:00,2022-03-14 17:00:00,2022-03-14,17
51.1,2022-03-14 17:54:00,46.9,2022-03-14 17:51:00,2022-03-14 22:00:00,2022-03-14 17:00:00,2022-03-14 18:00:00,2022-03-14,18
48.0,2022-03-14 18:54:00,45.0,2022-03-14 18:51:00,2022-03-14 23:00:00,2022-03-14 18:00:00,2022-03-14 19:00:00,2022-03-14,19
46.0,2022-03-14 19:54:00,45.0,2022-03-14 19:51:00,2022-03-15 00:00:00,2022-03-14 19:00:00,2022-03-14 20:00:00,2022-03-14,20
46.9,2022-03-14 20:54:00,45.0,2022-03-14 20:51:00,2022-03-15 01:00:00,2022-03-14 20:00:00,2022-03-14 21:00:00,2022-03-14,21
46.0,2022-03-14 21:54:00,46.9,2022-03-14 21:51:00,2022-03-15 02:00:00,2022-03-14 21:00:00,2022-03-14 22:00:00,2022-03-14,22
43.0,2022-03-14 22:54:00,46.0,2022-03-14 22:51:00,2022-03-15 03:00:00,2022-03-14 22:00:00,2022-03-14 23:00:00,2022-03-14,23
42.1,2022-03-14 23:54:00,45.0,2022-03-14 23:51:00,2022-03-15 04:00:00,2022-03-14 23:00:00,2022-03-15 00:00:00,2022-03-14,24
42.1,2022-03-15 00:54:00,44.1,2022-03-15 00:51:00,2022-03-15 05:00:00,2022-03-15 00:00:00,2022-03-15 01:00:00,2022-03-15,1
37.0,2022-03-15 01:54:00,44.1,2022-03-15 01:51:00,2022-03-15 06:00:00,2022-03-15 01:00:00,2022-03-15 02:00:00,2022-03-15,2
36.0,2022-03-15 02:54:00,43.0,2022-03-15 02:51:00,2022-03-15 07:00:00,2022-03-15 02:00:00,2022-03-15 03:00:00,2022-03-15,3
36.0,2022-03-15 03:54:00,42.1,2022-03-15 03:51:00,2022-03-15 08:00:00,2022-03-15 03:00:00,2022-03-15 04:00:00,2022-03-15,4
36.0,2022-03-15 04:54:00,39.9,2022-03-15 04:51:00,2022-03-15 09:00:00,2022-03-15 04:00:00,2022-03-15 05:00:00,2022-03-15,5
35.1,2022-03-15 05:54:00,39.9,2022-03-15 05:51:00,2022-03-15 10:00:00,2022-03-15 05:00:00,2022-03-15 06:00:00,2022-03-15,6
35.1,2022-03-15 06:54:00,39.9,2022-03-15 06:51:00,2022-03-15 11:00:00,2022-03-15 06:00:00,2022-03-15 07:00:00,2022-03-15,7
36.0,2022-03-15 07:54:00,42.1,2022-03-15 07:51:00,2022-03-15 12:00:00,2022-03-15 07:00:00,2022-03-15 08:00:00,2022-03-15,8
37.9,2022-03-15 08:54:00,46.0,2022-03-15 08:51:00,2022-03-15 13:00:00,2022-03-15 08:00:00,2022-03-15 09:00:00,2022-03-15,9
41.0,2022-03-15 09:54:00,48.9,2022-03-15 09:51:00,2022-03-15 14:00:00,2022-03-15 09:00:00,2022-03-15 10:00:00,2022-03-15,10
42.1,2022-03-15 10:54:00,50.0,2022-03-15 10:51:00,2022-03-15 15:00:00,2022-03-15 10:00:00,2022-03-15 11:00:00,2022-03-15,11
44.1,2022-03-15 11:54:00,52.0,2022-03-15 11:51:00,2022-03-15 16:00:00,2022-03-15 11:00:00,2022-03-15 12:00:00,2022-03-15,12
44.1,2022-03-15 12:54:00,55.0,2022-03-15 12:51:00,2022-03-15 17:00:00,2022-03-15 12:00:00,2022-03-15 13:00:00,2022-03-15,13
44.1,2022-03-15 13:54:00,55.9,2022-03-15 13:51:00,2022-03-15 18:00:00,2022-03-15 13:00:00,2022-03-15 14:00:00,2022-03-15,14
43.0,2022-03-15 14:54:00,55.0,2022-03-15 14:51:00,2022-03-15 19:00:00,2022-03-15 14:00:00,2022-03-15 15:00:00,2022-03-15,15
45.0,2022-03-15 15:54:00,54.0,2022-03-15 15:51:00,2022-03-15 20:00:00,2022-03-15 15:00:00,2022-03-15 16:00:00,2022-03-15,16
43.0,2022-03-15 16:54:00,53.1,2022-03-15 16:51:00,2022-03-15 21:00:00,2022-03-15 16:00:00,2022-03-15 17:00:00,2022-03-15,17
42.1,2022-03-15 17:54:00,51.1,2022-03-15 17:51:00,2022-03-15 22:00:00,2022-03-15 17:00:00,2022-03-15 18:00:00,2022-03-15,18
41.0,2022-03-15 18:54:00,48.0,2022-03-15 18:51:00,2022-03-15 23:00:00,2022-03-15 18:00:00,2022-03-15 19:00:00,2022-03-15,19
41.0,2022-03-15 19:54:00,48.0,2022-03-15 19:51:00,2022-03-16 00:00:00,2022-03-15 19:00:00,2022-03-15 20:00:00,2022-03-15,20
37.9,2022-03-15 20:54:00,48.0,2022-03-15 20:51:00,2022-03-16 01:00:00,2022-03-15 20:00:00,2022-03-15 21:00:00,2022-03-15,21
37.9,2022-03-15 21:54:00,51.1,2022-03-15 21:51:00,2022-03-16 02:00:00,2022-03-15 21:00:00,2022-03-15 22:00:00,2022-03-15,22
37.0,2022-03-15 22:54:00,57.9,2022-03-15 22:51:00,2022-03-16 03:00:00,2022-03-15 22:00:00,2022-03-15 23:00:00,2022-03-15,23
37.9,2022-03-15 23:54:00,51.1,2022-03-15 23:51:00,2022-03-16 04:00:00,2022-03-15 23:00:00,2022-03-16 00:00:00,2022-03-15,24
37.0,2022-03-16 00:54:00,50.0,2022-03-16 00:51:00,2022-03-16 05:00:00,2022-03-16 00:00:00,2022-03-16 01:00:00,2022-03-16,1
37.0,2022-03-16 01:54:00,50.0,2022-03-16 01:51:00,2022-03-16 06:00:00,2022-03-16 01:00:00,2022-03-16 02:00:00,2022-03-16,2
37.0,2022-03-16 02:54:00,46.9,2022-03-16 02:51:00,2022-03-16 07:00:00,2022-03-16 02:00:00,2022-03-16 03:00:00,2022-03-16,3
37.0,2022-03-16 03:54:00,44.1,2022-03-16 03:51:00,2022-03-16 08:00:00,2022-03-16 03:00:00,2022-03-16 04:00:00,2022-03-16,4
37.0,2022-03-16 04:54:00,44.1,2022-03-16 04:51:00,2022-03-16 09:00:00,2022-03-16 04:00:00,2022-03-16 05:00:00,2022-03-16,5
35.1,2022-03-16 05:54:00,45.0,2022-03-16 05:51:00,2022-03-16 10:00:00,2022-03-16 05:00:00,2022-03-16 06:00:00,2022-03-16,6
35.1,2022-03-16 06:54:00,44.1,2022-03-16 06:51:00,2022-03-16 11:00:00,2022-03-16 06:00:00,2022-03-16 07:00:00,2022-03-16,7
33.1,2022-03-16 07:54:00,46.9,2022-03-16 07:51:00,2022-03-16 12:00:00,2022-03-16 07:00:00,2022-03-16 08:00:00,2022-03-16,8
34.0,2022-03-16 08:54:00,55.9,2022-03-16 08:51:00,2022-03-16 13:00:00,2022-03-16 08:00:00,2022-03-16 09:00:00,2022-03-16,9
34.0,2022-03-16 09:54:00,57.9,2022-03-16 09:51:00,2022-03-16 14:00:00,2022-03-16 09:00:00,2022-03-16 10:00:00,2022-03-16,10
39.0,2022-03-16 10:54:00,60.1,2022-03-16 10:51:00,2022-03-16 15:00:00,2022-03-16 10:00:00,2022-03-16 11:00:00,2022-03-16,11
45.0,2022-03-16 11:54:00,62.1,2022-03-16 11:51:00,2022-03-16 16:00:00,2022-03-16 11:00:00,2022-03-16 12:00:00,2022-03-16,12
52.0,2022-03-16 12:54:00,60.1,2022-03-16 12:51:00,2022-03-16 17:00:00,2022-03-16 12:00:00,2022-03-16 13:00:00,2022-03-16,13
55.0,2022-03-16 13:54:00,57.9,2022-03-16 13:51:00,2022-03-16 18:00:00,2022-03-16 13:00:00,2022-03-16 14:00:00,2022-03-16,14
57.9,2022-03-16 14:54:00,55.0,2022-03-16 14:51:00,2022-03-16 19:00:00,2022-03-16 14:00:00,2022-03-16 15:00:00,2022-03-16,15
61.0,2022-03-16 15:54:00,54.0,2022-03-16 15:51:00,2022-03-16 20:00:00,2022-03-16 15:00:00,2022-03-16 16:00:00,2022-03-16,16
62.1,2022-03-16 16:54:00,54.0,2022-03-16 16:51:00,2022-03-16 21:00:00,2022-03-16 16:00:00,2022-03-16 17:00:00,2022-03-16,17
61.0,2022-03-16 17:54:00,51.1,2022-03-16 17:51:00,2022-03-16 22:00:00,2022-03-16 17:00:00,2022-03-16 18:00:00,2022-03-16,18
57.9,2022-03-16 18:54:00,48.0,2022-03-16 18:51:00,2022-03-16 23:00:00,2022-03-16 18:00:00,2022-03-16 19:00:00,2022-03-16,19
54.0,2022-03-16 19:54:00,48.0,2022-03-16 19:51:00,2022-03-17 00:00:00,2022-03-16 19:00:00,2022-03-16 20:00:00,2022-03-16,20
52.0,2022-03-16 20:54:00,46.9,2022-03-16 20:51:00,2022-03-17 01:00:00,2022-03-16 20:00:00,2022-03-16 21:00:00,2022-03-16,21
53.1,2022-03-16 21:54:00,46.0,2022-03-16 21:51:00,2022-03-17 02:00:00,2022-03-16 21:00:00,2022-03-16 22:00:00,2022-03-16,22
52.0,2022-03-16 22:54:00,46.0,2022-03-16 22:51:00,2022-03-17 03:00:00,2022-03-16 22:00:00,2022-03-16 23:00:00,2022-03-16,23
51.1,2022-03-16 23:54:00,46.0,2022-03-16 23:51:00,2022-03-17 04:00:00,2022-03-16 23:00:00,2022-03-17 00:00:00,2022-03-16,24
50.0,2022-03-17 00:54:00,45.0,2022-03-17 00:51:00,2022-03-17 05:00:00,2022-03-17 00:00:00,2022-03-17 01:00:00,2022-03-17,1
48.9,2022-03-17 01:54:00,45.0,2022-03-17 01:51:00,2022-03-17 06:00:00,2022-03-17 01:00:00,2022-03-17 02:00:00,2022-03-17,2
48.0,2022-03-17 02:54:00,46.9,2022-03-17 02:51:00,2022-03-17 07:00:00,2022-03-17 02:00:00,2022-03-17 03:00:00,2022-03-17,3
48.0,2022-03-17 03:54:00,46.9,2022-03-17 03:51:00,2022-03-17 08:00:00,2022-03-17 03:00:00,2022-03-17 04:00:00,2022-03-17,4
46.0,2022-03-17 04:54:00,48.9,2022-03-17 04:51:00,2022-03-17 09:00:00,2022-03-17 04:00:00,2022-03-17 05:00:00,2022-03-17,5
46.9,2022-03-17 05:54:00,50.0,2022-03-17 05:51:00,2022-03-17 10:00:00,2022-03-17 05:00:00,2022-03-17 06:00:00,2022-03-17,6
48.0,2022-03-17 06:54:00,46.9,2022-03-17 06:51:00,2022-03-17 11:00:00,2022-03-17 06:00:00,2022-03-17 07:00:00,2022-03-17,7
46.0,2022-03-17 07:54:00,46.9,2022-03-17 07:51:00,2022-03-17 12:00:00,2022-03-17 07:00:00,2022-03-17 08:00:00,2022-03-17,8
51.1,2022-03-17 08:54:00,46.9,2022-03-17 08:51:00,2022-03-17 13:00:00,2022-03-17 08:00:00,2022-03-17 09:00:00,2022-03-17,9
59.0,2022-03-17 09:54:00,48.0,2022-03-17 09:51:00,2022-03-17 14:00:00,2022-03-17 09:00:00,2022-03-17 10:00:00,2022-03-17,10
63.0,2022-03-17 10:54:00,51.1,2022-03-17 10:51:00,2022-03-17 15:00:00,2022-03-17 10:00:00,2022-03-17 11:00:00,2022-03-17,11
64.9,2022-03-17 11:54:00,52.0,2022-03-17 11:51:00,2022-03-17 16:00:00,2022-03-17 11:00:00,2022-03-17 12:00:00,2022-03-17,12
66.9,2022-03-17 12:54:00,52.0,2022-03-17 12:51:00,2022-03-17 17:00:00,2022-03-17 12:00:00,2022-03-17 13:00:00,2022-03-17,13
66.0,2022-03-17 13:54:00,53.1,2022-03-17 13:51:00,2022-03-17 18:00:00,2022-03-17 13:00:00,2022-03-17 14:00:00,2022-03-17,14
66.0,2022-03-17 14:54:00,54.0,2022-03-17 14:51:00,2022-03-17 19:00:00,2022-03-17 14:00:00,2022-03-17 15:00:00,2022-03-17,15
66.0,2022-03-17 15:54:00,55.0,2022-03-17 15:51:00,2022-03-17 20:00:00,2022-03-17 15:00:00,2022-03-17 16:00:00,2022-03-17,16
64.9,2022-03-17 16:54:00,54.0,2022-03-17 16:51:00,2022-03-17 21:00:00,2022-03-17 16:00:00,2022-03-17 17:00:00,2022-03-17,17
63.0,2022-03-17 17:54:00,53.1,2022-03-17 17:51:00,2022-03-17 22:00:00,2022-03-17 17:00:00,2022-03-17 18:00:00,2022-03-17,18
57.0,2022-03-17 18:54:00,53.1,2022-03-17 18:51:00,2022-03-17 23:00:00,2022-03-17 18:00:00,2022-03-17 19:00:00,2022-03-17,19
51.1,2022-03-17 19:54:00,53.1,2022-03-17 19:51:00,2022-03-18 00:00:00,2022-03-17 19:00:00,2022-03-17 20:00:00,2022-03-17,20
48.9,2022-03-17 20:54:00,53.1,2022-03-17 20:51:00,2022-03-18 01:00:00,2022-03-17 20:00:00,2022-03-17 21:00:00,2022-03-17,21
48.0,2022-03-17 21:54:00,53.1,2022-03-17 21:51:00,2022-03-18 02:00:00,2022-03-17 21:00:00,2022-03-17 22:00:00,2022-03-17,22
48.9,2022-03-17 22:54:00,52.0,2022-03-17 22:51:00,2022-03-18 03:00:00,2022-03-17 22:00:00,2022-03-17 23:00:00,2022-03-17,23
46.0,2022-03-17 23:54:00,52.0,2022-03-17 23:51:00,2022-03-18 04:00:00,2022-03-17 23:00:00,2022-03-18 00:00:00,2022-03-17,24
46.9,2022-03-18 00:54:00,52.0,2022-03-18 00:51:00,2022-03-18 05:00:00,2022-03-18 00:00:00,2022-03-18 01:00:00,2022-03-18,1
48.0,2022-03-18 01:54:00,52.0,2022-03-18 01:51:00,2022-03-18 06:00:00,2022-03-18 01:00:00,2022-03-18 02:00:00,2022-03-18,2
45.0,2022-03-18 02:54:00,53.1,2022-03-18 02:51:00,2022-03-18 07:00:00,2022-03-18 02:00:00,2022-03-18 03:00:00,2022-03-18,3
46.0,2022-03-18 03:54:00,53.1,2022-03-18 03:51:00,2022-03-18 08:00:00,2022-03-18 03:00:00,2022-03-18 04:00:00,2022-03-18,4
46.9,2022-03-18 04:54:00,53.1,2022-03-18 04:51:00,2022-03-18 09:00:00,2022-03-18 04:00:00,2022-03-18 05:00:00,2022-03-18,5
43.0,2022-03-18 05:54:00,52.0,2022-03-18 05:51:00,2022-03-18 10:00:00,2022-03-18 05:00:00,2022-03-18 06:00:00,2022-03-18,6
46.9,2022-03-18 06:54:00,51.1,2022-03-18 06:51:00,2022-03-18 11:00:00,2022-03-18 06:00:00,2022-03-18 07:00:00,2022-03-18,7
46.0,2022-03-18 07:54:00,51.1,2022-03-18 07:51:00,2022-03-18 12:00:00,2022-03-18 07:00:00,2022-03-18 08:00:00,2022-03-18,8
51.1,2022-03-18 08:54:00,51.1,2022-03-18 08:51:00,2022-03-18 13:00:00,2022-03-18 08:00:00,2022-03-18 09:00:00,2022-03-18,9
55.0,2022-03-18 09:54:00,51.1,2022-03-18 09:51:00,2022-03-18 14:00:00,2022-03-18 09:00:00,2022-03-18 10:00:00,2022-03-18,10
